order_id,customer_id,order_date,delivery_date,status,shipping_cost,total_amount,payment_method,ship_method,coupon_code,ship_city,ship_country
1475,302,2022-07-30,,Cancelled,29.99,3339.17,Credit Card,Same-Day,SAVE10,Dallas,Canada
1476,302,2022-02-07,2022-02-12,Delivered,0.0,1181.5,Debit Card,Standard,,Houston,USA
1477,302,2021-02-13,2021-02-19,Delivered,0.0,1695.46,Debit Card,Standard,,Portland,USA
1478,302,2023-11-27,,Shipped,9.99,1670.46,Amazon Pay,Same-Day,,Milwaukee,USA
1479,303,2022-05-31,2022-06-03,Delivered,19.99,1305.5,Debit Card,Same-Day,,Los Angeles,USA
1480,303,2024-08-06,2024-08-10,Delivered,29.99,1641.02,Amazon Pay,Standard,PRIME15,Toronto,USA
1481,303,2023-09-12,2023-09-18,Delivered,19.99,1900.71,Debit Card,Priority,SAVE10,Portland,USA
1482,304,2024-03-13,2024-03-15,Delivered,9.99,894.9,Credit Card,Expedited,FLASH25,Columbus,USA
1483,304,2023-10-18,,Cancelled,9.99,41.35,Credit Card,Priority,,Phoenix,USA
1484,305,2024-08-06,,Processing,0.0,2867.16,Amazon Pay,Same-Day,,Manchester,USA
1485,305,2023-06-23,2023-06-29,Delivered,0.0,2821.3,Credit Card,Priority,SAVE10,Milwaukee,USA
1486,305,2024-09-13,,Shipped,0.0,3039.24,Amazon Pay,Priority,WELCOME5,Houston,Germany
1487,305,2021-01-21,2021-01-22,Delivered,14.99,3043.28,PayPal,Standard,SAVE10,Philadelphia,USA
1488,306,2023-11-30,,Processing,14.99,2901.92,Credit Card,Standard,FLASH25,Melbourne,USA
1489,306,2021-02-19,2021-02-21,Delivered,0.0,1619.48,Credit Card,Priority,PRIME15,Munich,Germany
1490,306,2021-04-21,2021-04-27,Delivered,0.0,2918.58,Debit Card,Expedited,PRIME15,Fort Worth,USA
1491,308,2021-12-05,2021-12-08,Delivered,9.99,1240.66,Credit Card,Priority,,Melbourne,USA
1492,308,2022-12-25,,Shipped,29.99,219.82,PayPal,Standard,,San Jose,Germany
1493,308,2023-01-02,2023-01-03,Delivered,5.99,25.28,Gift Card,Priority,FLASH25,Chicago,USA
1494,308,2023-11-26,2023-12-03,Delivered,5.99,1853.93,Debit Card,Same-Day,,Las Vegas,USA
1495,308,2023-12-23,,Shipped,0.0,3204.12,Amazon Pay,Priority,SAVE10,Melbourne,UK
1496,308,2021-11-04,,Shipped,5.99,2236.92,Debit Card,Standard,,Manchester,USA
1497,308,2023-09-23,2023-09-30,Delivered,29.99,1808.12,PayPal,Standard,,Montreal,USA
1498,308,2022-01-14,,Processing,9.99,2402.61,Debit Card,Standard,,Melbourne,USA
1499,308,2022-05-15,2022-05-20,Delivered,9.99,2550.48,Credit Card,Standard,FLASH25,Montreal,USA
1500,308,2023-03-05,2023-03-11,Delivered,0.0,2887.7,Credit Card,Expedited,FLASH25,Oklahoma City,USA
1501,308,2023-11-12,2023-11-14,Delivered,5.99,1431.2,Credit Card,Standard,,Baltimore,Germany
1502,308,2023-01-10,,Processing,14.99,2445.21,Credit Card,Expedited,,Montreal,USA
1503,309,2023-07-04,2023-07-06,Returned,29.99,2928.91,Credit Card,Standard,,Jacksonville,USA
1504,309,2022-08-05,2022-08-07,Delivered,9.99,527.86,Amazon Pay,Priority,,Toronto,Germany
1505,309,2021-03-20,2021-03-24,Delivered,5.99,3060.84,Credit Card,Standard,,Baltimore,USA
1506,309,2022-06-28,2022-07-02,Delivered,0.0,2375.33,Amazon Pay,Expedited,,El Paso,USA
1507,309,2024-04-15,2024-04-18,Delivered,0.0,2720.07,Credit Card,Expedited,SUMMER20,San Diego,USA
1508,310,2023-10-03,2023-10-09,Delivered,5.99,698.73,Credit Card,Expedited,FLASH25,Fort Worth,USA
1509,310,2021-07-31,2021-08-03,Returned,0.0,1193.06,Amazon Pay,Standard,,Las Vegas,Germany
1510,310,2022-11-20,,Processing,29.99,663.81,Amazon Pay,Same-Day,,Toronto,USA
1511,310,2023-04-30,2023-05-01,Delivered,29.99,2148.54,Debit Card,Expedited,,Montreal,USA
1512,310,2021-04-15,,Shipped,9.99,319.89,Gift Card,Standard,,Austin,USA
1513,311,2024-04-09,2024-04-11,Delivered,9.99,3106.21,Amazon Pay,Expedited,,Baltimore,USA
1514,311,2023-12-09,2023-12-14,Delivered,14.99,1232.41,Credit Card,Standard,,Birmingham,USA
1515,311,2024-05-08,2024-05-09,Delivered,29.99,724.09,Credit Card,Standard,,Fort Worth,USA
1516,312,2024-03-14,,Cancelled,14.99,158.55,Amazon Pay,Priority,WELCOME5,Austin,USA
1517,312,2024-02-21,2024-02-26,Delivered,5.99,998.81,PayPal,Priority,PRIME15,Portland,USA
1518,312,2025-09-28,,,5.99,1798.64,PayPal,Expedited,SUMMER20,Toronto,USA
1519,312,2021-11-01,,Cancelled,29.99,114.65,PayPal,Priority,,Milwaukee,USA
1520,312,2022-05-06,2022-05-09,Returned,5.99,1818.81,Amazon Pay,Standard,SUMMER20,Munich,Australia
1521,312,2021-12-12,,Shipped,9.99,2326.49,PayPal,Same-Day,,Sydney,Germany
1522,313,2022-05-26,2022-06-02,Delivered,29.99,1535.7,Debit Card,Standard,,San Jose,USA
1523,313,2024-04-09,2024-04-16,Delivered,14.99,2820.16,PayPal,Expedited,PRIME15,London,USA
1524,313,2021-09-07,2021-09-09,Delivered,14.99,2737.44,PayPal,Standard,PRIME15,Birmingham,Canada
1525,314,2022-01-16,2022-01-18,Delivered,0.0,1706.04,PayPal,Expedited,SAVE10,Montreal,USA
1526,314,2023-10-05,,Shipped,14.99,3373.18,Credit Card,Standard,,Melbourne,USA
1527,314,2022-10-29,2022-11-01,Returned,29.99,2334.64,Amazon Pay,Expedited,WELCOME5,New York,USA
1528,314,2022-12-24,,Processing,19.99,469.86,PayPal,Standard,,San Francisco,Germany
1529,314,2022-06-25,2022-06-29,Delivered,0.0,1639.45,PayPal,Standard,SAVE10,San Francisco,USA
1530,315,2021-03-28,2021-03-31,Delivered,19.99,1790.25,Debit Card,Standard,,Houston,USA
1531,315,2022-10-30,2022-11-05,Delivered,14.99,3398.83,Credit Card,Standard,PRIME15,Memphis,USA
1532,315,2022-04-28,2022-05-01,Delivered,14.99,1125.07,Amazon Pay,Priority,,Sydney,Canada
1533,315,2023-09-02,,Cancelled,0.0,659.72,Credit Card,Standard,,Columbus,USA
1534,315,2024-01-28,2024-01-29,Delivered,19.99,2803.4,Amazon Pay,Standard,,Memphis,USA
1535,316,2024-05-20,2024-05-25,Delivered,9.99,3151.63,Credit Card,Expedited,,Munich,Germany
1536,316,2021-02-12,,Processing,9.99,76.12,PayPal,Expedited,,Denver,USA
1537,316,2022-10-11,2022-10-18,Delivered,5.99,,Credit Card,Expedited,SAVE10,Chicago,USA
1538,316,2021-06-07,2021-06-12,Delivered,0.0,389.49,Credit Card,Same-Day,,San Diego,USA
1539,316,2023-07-05,2023-07-12,Delivered,5.99,867.94,Amazon Pay,Expedited,,Baltimore,USA
1540,317,2022-12-21,,Cancelled,0.0,783.61,Credit Card,Standard,WELCOME5,Los Angeles,USA
1541,317,2021-10-26,,Shipped,5.99,1190.92,Credit Card,Same-Day,PRIME15,Toronto,USA
1542,317,2021-10-22,2021-10-25,Returned,0.0,36.89,PayPal,Priority,,Milwaukee,Australia
1543,318,2022-10-16,2022-10-17,Returned,0.0,300.47,Amazon Pay,Same-Day,,Jacksonville,USA
1544,318,2023-01-18,2023-01-23,Delivered,29.99,2439.95,Credit Card,Standard,WELCOME5,Denver,Australia
1545,318,2022-10-17,2022-10-24,Delivered,5.99,1661.05,Credit Card,Same-Day,,San Antonio,UK
1546,319,2021-03-07,2021-03-10,Delivered,19.99,935.08,Credit Card,Expedited,,Los Angeles,USA
1547,319,2021-03-12,,Shipped,29.99,2287.04,Gift Card,Standard,,Oklahoma City,USA
1548,319,2021-04-13,2021-04-15,Delivered,9.99,2713.67,PayPal,Same-Day,,Indianapolis,USA
1549,319,2022-10-09,2022-10-12,Returned,19.99,1066.27,Credit Card,Standard,,Portland,USA
1550,319,2022-04-23,2022-04-25,returned,19.99,522.06,Credit Card,Priority,,San Diego,USA
1551,319,2022-11-30,2022-12-02,Delivered,19.99,2923.01,Debit Card,Priority,,Albuquerque,UK
1552,320,2023-02-19,2023-02-20,Delivered,14.99,1561.13,Amazon Pay,Same-Day,FLASH25,Sydney,USA
1553,320,2021-03-04,2021-03-05,Delivered,19.99,1277.16,PayPal,Same-Day,SAVE10,Phoenix,Canada
1554,320,2024-04-20,2024-04-24,Delivered,9.99,107.48,Credit Card,Standard,PRIME15,Las Vegas,USA
1555,321,2021-11-02,,Processing,29.99,1296.44,PayPal,Standard,,Sydney,USA
1556,321,2023-03-14,2023-03-21,Delivered,14.99,3083.77,PayPal,Priority,,Melbourne,USA
1557,322,2021-02-23,2021-03-02,Delivered,9.99,2758.85,Gift Card,Expedited,WELCOME5,Los Angeles,USA
1558,322,2021-02-24,2021-03-03,Delivered,29.99,21.26,Debit Card,Standard,WELCOME5,Phoenix,USA
1559,322,2021-04-11,2021-04-18,Delivered,0.0,1753.58,Credit Card,Standard,,London,USA
1560,322,2023-08-11,2023-08-13,Returned,0.0,978.58,PayPal,Priority,,San Antonio,Australia
1561,322,2022-11-19,,Cancelled,29.99,2576.02,Credit Card,Priority,,Fort Worth,USA
1562,322,2024-05-02,,Processing,29.99,1974.63,PayPal,Priority,,Las Vegas,USA
1563,322,2022-02-24,,Processing,29.99,3246.82,Amazon Pay,Standard,FLASH25,London,Germany
1564,322,2021-12-24,,Processing,9.99,1255.67,Gift Card,Expedited,,Toronto,USA
1565,322,2023-01-14,2023-01-15,Delivered,19.99,404.39,Amazon Pay,Standard,,Albuquerque,Germany
1566,324,2024-06-11,2024-06-17,Delivered,5.99,2294.57,Credit Card,Expedited,,Melbourne,Australia
1567,324,2023-08-20,2023-08-22,Delivered,29.99,135.98,PayPal,Standard,PRIME15,Sydney,USA
1568,325,2023-02-21,2023-02-22,Returned,14.99,1476.6,Credit Card,Same-Day,,Chicago,USA
1569,326,2022-05-18,2022-05-22,Delivered,0.0,1130.07,Amazon Pay,Standard,SAVE10,Indianapolis,USA
1570,326,2022-11-10,2022-11-14,Delivered,0.0,483.77,Amazon Pay,Standard,,Montreal,USA
1571,326,2021-08-21,2021-08-26,Delivered,14.99,2992.18,Credit Card,Expedited,,Charlotte,Australia
1572,326,2021-12-05,2021-12-07,Delivered,0.0,1547.33,Credit Card,Same-Day,,Seattle,USA
1573,327,2024-08-12,2024-08-15,Delivered,9.99,2427.6,Debit Card,Expedited,,Nashville,USA
1574,327,2021-06-01,2021-06-07,Delivered,5.99,2246.18,Debit Card,Expedited,FLASH25,El Paso,Canada
1575,328,2021-03-06,2021-03-08,Delivered,9.99,561.14,Amazon Pay,Expedited,,Memphis,USA
1576,328,2024-08-11,,Processing,0.0,3088.39,Debit Card,Expedited,WELCOME5,Louisville,USA
1577,328,2021-01-10,2021-01-15,Delivered,0.0,1405.08,Debit Card,Standard,SUMMER20,San Antonio,USA
1578,329,2021-02-02,,Shipped,9.99,2730.53,Amazon Pay,Standard,SUMMER20,Melbourne,USA
1579,334,2024-01-23,2024-01-27,Delivered,14.99,2248.84,Debit Card,Same-Day,,Albuquerque,USA
1580,334,2022-03-07,2022-03-10,Delivered,19.99,280.7,Credit Card,Same-Day,SUMMER20,Tucson,USA
1581,334,2023-03-22,2023-03-28,Delivered,29.99,1448.01,PayPal,Expedited,,Nashville,USA
1582,334,2022-10-25,,Shipped,0.0,21.33,Amazon Pay,Standard,FLASH25,San Francisco,USA
1583,334,2024-06-29,2024-07-01,Delivered,14.99,1002.87,Amazon Pay,Same-Day,,Denver,USA
1584,334,2022-07-20,,Cancelled,0.0,3214.96,Credit Card,Priority,,Houston,USA
1585,334,2023-05-05,2023-05-12,Delivered,14.99,1843.96,Debit Card,Standard,,Portland,USA
1586,334,2022-11-22,2022-11-23,delivered,29.99,2586.11,PayPal,Priority,SUMMER20,San Antonio,Canada
1587,334,2022-11-24,,Cancelled,14.99,155.2,Debit Card,Standard,SUMMER20,San Diego,USA
1588,334,2022-03-24,2022-03-28,Delivered,19.99,2814.63,Debit Card,Expedited,,Milwaukee,USA
1589,334,2024-02-05,2024-02-09,Delivered,0.0,2337.77,Debit Card,Standard,FLASH25,El Paso,USA
1590,335,2024-04-28,2024-04-30,Delivered,14.99,3021.13,Credit Card,Priority,,Melbourne,Germany
1591,335,2022-07-08,2022-07-09,Delivered,5.99,33.87,Credit Card,Expedited,,Melbourne,USA
1592,335,2024-04-03,2024-04-06,Delivered,9.99,N/A,Credit Card,Expedited,,Nashville,USA
1593,335,2021-11-08,2021-11-13,Delivered,19.99,1066.51,Gift Card,Expedited,PRIME15,Memphis,Germany
1594,335,2022-09-01,2022-09-02,Delivered,0.0,1627.1,Amazon Pay,Expedited,,Oklahoma City,Germany
1595,335,2021-07-28,,Cancelled,5.99,2431.53,Credit Card,Same-Day,,San Jose,USA
1596,335,2024-02-21,2024-02-22,Delivered,0.0,1815.66,Credit Card,Expedited,WELCOME5,Austin,USA
1597,336,2022-01-10,2022-01-13,Delivered,0.0,2548.16,Credit Card,Expedited,,Portland,Canada
1598,336,2021-06-17,2021-06-24,Delivered,0.0,1102.84,Credit Card,Priority,SAVE10,Manchester,USA
1599,336,2023-06-23,2023-06-30,Delivered,9.99,113.44,Amazon Pay,Priority,,Milwaukee,USA
1600,336,2023-08-21,,Shipped,14.99,2455.79,PayPal,Expedited,,Albuquerque,USA
1601,336,2022-01-01,,Shipped,0.0,81.42,Credit Card,Expedited,,Berlin,Canada
1602,336,2021-10-24,,Shipped,29.99,3411.44,Credit Card,Standard,,Milwaukee,UK
1603,336,2024-04-28,2024-05-03,Delivered,29.99,1526.06,Amazon Pay,Standard,FLASH25,Jacksonville,USA
1604,337,2024-09-08,2024-09-15,Delivered,29.99,3248.39,Amazon Pay,Priority,,Tucson,UK
1605,337,2024-08-26,,Cancelled,9.99,3097.39,PayPal,Same-Day,,Tucson,USA
1606,338,2023-12-04,2023-12-09,Delivered,0.0,257.01,Debit Card,Priority,,Philadelphia,USA
1607,338,2022-10-15,2022-10-18,Delivered,19.99,,Credit Card,Priority,,Memphis,USA
1608,338,2024-02-18,2024-02-25,Delivered,14.99,996.11,PayPal,Same-Day,,Las Vegas,USA
1609,338,2023-02-13,2023-02-17,Delivered,9.99,447.11,Credit Card,Standard,,Las Vegas,USA
1610,339,2022-06-11,2022-06-14,Delivered,5.99,2621.4,Credit Card,Standard,,Fort Worth,USA
1611,339,2021-03-12,,Processing,5.99,1036.57,Credit Card,Expedited,FLASH25,San Antonio,USA
1612,339,2024-05-06,,Cancelled,5.99,384.32,PayPal,Same-Day,PRIME15,Las Vegas,Germany
1613,339,2021-01-21,,Processing,5.99,236.45,PayPal,Priority,SAVE10,San Francisco,USA
1614,339,2023-05-10,2023-05-13,Returned,9.99,3040.63,Amazon Pay,Priority,SAVE10,Manchester,USA
1615,339,2021-10-14,2021-10-15,Delivered,29.99,3057.48,Debit Card,Same-Day,,Nashville,USA
1616,339,2022-10-18,2022-10-25,Delivered,0.0,1549.91,Amazon Pay,Priority,SAVE10,Phoenix,USA
1617,339,2022-09-19,2022-09-26,delivered,0.0,3466.96,Gift Card,Expedited,,Indianapolis,USA
1618,339,2023-06-04,,Processing,14.99,3111.28,Amazon Pay,Expedited,WELCOME5,Los Angeles,USA
1619,339,2023-05-06,,Shipped,5.99,2506.27,PayPal,Expedited,WELCOME5,San Jose,USA
1620,339,2021-06-05,,Shipped,0.0,1572.61,PayPal,Expedited,PRIME15,Birmingham,Canada
1621,339,2023-12-28,2023-12-31,Returned,0.0,651.17,Debit Card,Priority,,Columbus,USA
1622,340,2022-07-28,2022-08-03,Delivered,9.99,902.79,PayPal,Expedited,,Baltimore,USA
1623,340,2021-05-16,2021-05-23,Delivered,29.99,1388.89,Debit Card,Same-Day,,Indianapolis,USA
1624,340,2023-01-21,,Processing,9.99,2003.57,PayPal,Priority,,Charlotte,Germany
1625,341,2023-05-17,2023-05-18,Returned,9.99,1328.43,Debit Card,Priority,FLASH25,Birmingham,USA
1626,341,2023-10-03,,Cancelled,9.99,3213.21,Amazon Pay,Priority,,Phoenix,USA
1627,341,2022-03-13,2022-03-18,Delivered,14.99,788.99,PayPal,Standard,SUMMER20,Montreal,Canada
1628,341,2022-04-06,2022-04-09,Delivered,14.99,892.67,Gift Card,Expedited,,Tucson,USA
1629,341,2022-07-29,2022-08-03,Delivered,19.99,116.87,PayPal,Standard,FLASH25,Chicago,USA
1630,341,2024-07-06,2024-07-09,Delivered,29.99,1123.3,Debit Card,Expedited,,Manchester,USA
1631,341,2022-05-04,,Cancelled,0.0,1272.32,Amazon Pay,Same-Day,,Jacksonville,USA
1632,341,2021-06-16,2021-06-19,Delivered,9.99,805.38,Amazon Pay,Standard,,Houston,USA
1633,342,2022-12-29,2023-01-02,Delivered,5.99,658.83,Credit Card,Standard,,Charlotte,USA
1634,342,2022-07-01,,Shipped,29.99,135.68,Debit Card,Expedited,,Tucson,Canada
1635,342,2023-12-13,2023-12-20,Delivered,0.0,2258.76,Debit Card,Standard,FLASH25,Chicago,USA
1636,342,2021-10-14,2021-10-17,Delivered,29.99,2168.74,Debit Card,Priority,SUMMER20,Portland,USA
1637,343,2023-01-22,2023-01-25,Returned,5.99,340.78,Credit Card,Expedited,PRIME15,Toronto,USA
1638,343,2023-12-05,,Cancelled,5.99,529.78,Credit Card,Priority,,San Francisco,Australia
1639,343,2024-01-29,,Cancelled,0.0,2820.16,Amazon Pay,Standard,SAVE10,Indianapolis,USA
1640,343,2022-10-31,2022-11-01,Returned,19.99,1035.21,Amazon Pay,Priority,SUMMER20,Louisville,USA
1641,343,2023-12-22,2023-12-27,Delivered,19.99,3123.58,Credit Card,Same-Day,,Houston,USA
1642,343,2022-04-12,2022-04-13,Delivered,9.99,2188.9,Debit Card,Priority,SUMMER20,Portland,Australia
1643,343,2021-11-26,,Shipped,5.99,2994.21,Amazon Pay,Standard,,Montreal,USA
1644,343,2022-08-14,2022-08-16,Delivered,29.99,932.36,Credit Card,Expedited,WELCOME5,San Diego,USA
1645,343,2023-08-08,,Processing,29.99,1666.46,Amazon Pay,Standard,SAVE10,San Jose,USA
1646,343,2023-02-20,2023-02-22,Returned,29.99,2780.88,PayPal,Priority,,Philadelphia,USA
1647,345,2021-05-30,,Processing,19.99,241.95,Credit Card,Priority,,Louisville,USA
1648,345,2023-09-29,2023-10-01,Delivered,19.99,2044.87,PayPal,Priority,,Nashville,USA
1649,345,2021-12-02,,Cancelled,9.99,2292.41,Credit Card,Same-Day,WELCOME5,San Francisco,USA
1650,345,2022-10-10,,Cancelled,29.99,1438.66,Debit Card,Standard,SUMMER20,San Jose,USA
1651,346,2023-12-30,,Shipped,5.99,1107.9,Credit Card,Priority,PRIME15,London,USA
1652,346,2024-08-06,2024-08-09,Delivered,0.0,951.29,Credit Card,Standard,,Fort Worth,USA
1653,346,2022-02-04,,Processing,14.99,812.66,Amazon Pay,Standard,,Austin,Canada
1654,346,2023-11-27,2023-11-30,Delivered,29.99,1740.47,Gift Card,Expedited,,Albuquerque,USA
1655,347,2022-06-15,,Shipped,5.99,641.11,Amazon Pay,Priority,SUMMER20,Denver,USA
1656,347,2024-03-04,,Cancelled,14.99,866.03,Credit Card,Standard,PRIME15,New York,USA
1657,348,2023-12-26,2023-12-28,Delivered,14.99,1526.02,Credit Card,Standard,,Columbus,Canada
1658,348,2023-08-06,2023-08-08,Delivered,29.99,3491.41,Credit Card,Expedited,,Melbourne,USA
1659,348,2021-10-14,2021-10-15,Delivered,5.99,95.01,Credit Card,Same-Day,,Milwaukee,USA
1660,348,2021-07-09,,Cancelled,29.99,3470.83,PayPal,Standard,,Los Angeles,USA
1661,348,2024-02-29,2024-03-04,Delivered,5.99,2342.82,Amazon Pay,Standard,SAVE10,San Diego,USA
1662,348,2021-04-27,2021-04-29,Delivered,19.99,2890.06,Debit Card,Standard,SAVE10,Berlin,Canada
1663,348,2023-12-24,,Shipped,0.0,1615.15,Amazon Pay,Expedited,,Vancouver,Australia
1664,348,2022-06-26,2022-06-30,Delivered,5.99,3243.33,Credit Card,Standard,,Montreal,USA
1665,348,2021-12-21,2021-12-24,Returned,0.0,1730.61,PayPal,Priority,FLASH25,San Antonio,UK
1666,348,2022-04-14,2022-04-21,Delivered,19.99,986.71,Amazon Pay,Expedited,,Dallas,Canada
1667,348,2023-03-05,2023-03-09,Delivered,29.99,954.48,Credit Card,Standard,FLASH25,Louisville,USA
1668,348,2024-09-21,,Processing,0.0,1937.99,Debit Card,Standard,,New York,USA
1669,349,2023-12-26,2023-12-28,Delivered,29.99,2277.97,Credit Card,Priority,,London,USA
1670,349,2023-06-25,,Cancelled,29.99,962.45,Credit Card,Same-Day,,Charlotte,USA
1671,350,2021-09-30,2021-10-03,Returned,14.99,1469.62,Credit Card,Expedited,,New York,USA
1672,351,2021-01-03,2021-01-05,Returned,0.0,908.53,Gift Card,Expedited,,Louisville,USA
1673,351,2022-03-20,2022-03-21,Returned,5.99,1672.65,PayPal,Standard,WELCOME5,Sydney,UK
1674,351,2022-02-03,2022-02-08,Delivered,0.0,2331.78,Amazon Pay,Same-Day,SAVE10,Tucson,USA
1675,351,2022-04-12,2022-04-14,Delivered,0.0,3112.92,Credit Card,Standard,,Austin,USA
1676,352,2024-05-27,2024-06-01,Delivered,14.99,N/A,PayPal,Standard,WELCOME5,Toronto,USA
1677,352,2021-11-17,2021-11-22,Delivered,29.99,3414.42,Credit Card,Expedited,,Chicago,USA
1678,353,2022-03-06,2022-03-13,Delivered,14.99,3175.2,Amazon Pay,Standard,,Tucson,USA
1679,353,2023-07-02,2023-07-03,Delivered,0.0,58.02,Credit Card,Expedited,,Berlin,USA
1680,353,2021-05-18,2021-05-20,Returned,29.99,2572.52,Credit Card,Standard,,Montreal,UK
1681,353,2023-05-17,2023-05-20,Returned,19.99,2736.98,Credit Card,Standard,,El Paso,Australia
1682,353,2021-07-18,,Shipped,5.99,2168.96,Amazon Pay,Expedited,PRIME15,Munich,USA
1683,353,2023-03-17,2023-03-21,Delivered,9.99,3344.47,Credit Card,Priority,,Nashville,USA
1684,354,2024-02-08,,Shipped,5.99,3197.43,PayPal,Priority,,Vancouver,USA
1685,354,2022-06-19,2022-06-22,Delivered,0.0,3005.52,PayPal,Priority,SUMMER20,Chicago,USA
1686,355,2024-02-21,,Cancelled,19.99,2920.49,Credit Card,Standard,,Seattle,Germany
1687,355,2021-06-04,2021-06-05,Delivered,29.99,3280.97,PayPal,Standard,,Montreal,USA
1688,355,2024-07-03,2024-07-09,Delivered,14.99,2142.91,Credit Card,Expedited,,Seattle,Australia
1689,355,2022-03-12,2022-03-16,Delivered,5.99,2368.5,Credit Card,Same-Day,,Manchester,USA
1690,355,2022-07-08,2022-07-09,Returned,9.99,2202.65,Gift Card,Priority,,Portland,Australia
1691,355,2022-01-01,,Cancelled,14.99,497.07,Amazon Pay,Priority,,Columbus,USA
1692,355,2023-10-14,2023-10-16,Delivered,9.99,3465.88,Amazon Pay,Standard,,Birmingham,USA
1693,355,2023-07-27,2023-08-03,Delivered,29.99,2058.55,Credit Card,Priority,,Louisville,USA
1694,355,2021-02-10,2021-02-15,Delivered,19.99,2990.72,Amazon Pay,Same-Day,PRIME15,Berlin,USA
1695,355,2022-02-25,2022-02-27,Delivered,5.99,265.38,PayPal,Standard,,Fort Worth,USA
1696,355,2024-04-19,2024-04-22,Delivered,14.99,941.72,Amazon Pay,Priority,,Vancouver,USA
1697,356,2021-04-01,2021-04-05,Delivered,9.99,356.6,Amazon Pay,Standard,,Seattle,Australia
1698,356,2021-06-12,2021-06-14,Returned,5.99,697.44,PayPal,Same-Day,WELCOME5,Tucson,USA
1699,356,2022-01-17,2022-01-20,delivered,19.99,1719.38,Credit Card,Standard,,Montreal,USA
1700,356,2023-05-29,2023-06-03,Delivered,29.99,1891.86,PayPal,Priority,WELCOME5,Memphis,USA
1701,357,2022-05-29,2022-06-04,Delivered,14.99,1756.99,Credit Card,Priority,,Austin,USA
1702,357,2022-02-24,2022-03-01,Delivered,29.99,2805.51,PayPal,Expedited,,Sydney,USA
1703,357,2021-01-30,2021-02-02,Returned,0.0,3015.47,Credit Card,Standard,WELCOME5,San Francisco,USA
1704,357,2023-05-10,2023-05-12,Returned,29.99,2898.42,Amazon Pay,Expedited,PRIME15,New York,USA
1705,358,2023-05-06,2023-05-11,Delivered,14.99,304.97,Credit Card,Standard,,Portland,Canada
1706,359,2023-03-30,,Processing,19.99,1521.25,PayPal,Standard,WELCOME5,Las Vegas,USA
1707,359,2021-01-18,2021-01-24,Delivered,5.99,2976.04,Credit Card,Standard,,Phoenix,Canada
1708,359,2023-01-15,2023-01-18,Delivered,14.99,1822.73,Gift Card,Priority,,Tucson,USA
1709,359,2022-09-05,,Shipped,0.0,1514.63,Credit Card,Expedited,,Austin,Germany
1710,359,2024-01-04,2024-01-07,Returned,14.99,1516.96,PayPal,Priority,,Nashville,USA
1711,359,2023-06-04,2023-06-09,Delivered,0.0,2802.35,Amazon Pay,Expedited,WELCOME5,Fort Worth,Australia
1712,359,2022-05-05,2022-05-12,Delivered,0.0,388.64,Credit Card,Standard,PRIME15,Las Vegas,USA
1713,359,2023-10-25,2023-10-28,Delivered,9.99,1126.04,PayPal,Expedited,,El Paso,USA
1714,359,2022-07-21,2022-07-25,Delivered,5.99,1219.08,Credit Card,Expedited,,Sydney,UK
1715,359,2022-02-14,2022-02-18,Delivered,0.0,2301.99,PayPal,Expedited,SAVE10,Columbus,UK
1716,360,2022-12-29,2023-01-02,Delivered,0.0,1629.27,PayPal,Standard,FLASH25,San Diego,Germany
